"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Tmem150a",0.756720141806729,0.0271509805924641,0.406,0.398,1
"Nt5m",0.756970808375632,0.0374760997708173,0.721,0.72,1
"Usp20",0.756977163730311,0.143348496360199,0.256,0.252,1
"Plec",0.758031415392923,0.0832651776683897,0.108,0.103,1
"Rwdd3",0.758079079297454,0.00105870113519657,0.111,0.117,1
"Invs",0.758348950483294,-0.011829435410011,0.309,0.32,1
"Cdk16",0.758497971811652,0.039528556128094,0.954,0.958,1
"Creb3",0.758954700467013,0.0734094098863418,0.673,0.694,1
"Atp6v1g1",0.759108130997019,-0.00240270107481866,1,1,1
"2410131K14Rik",0.759142642463335,0.0509105439085351,0.362,0.356,1
"Rassf1",0.760011965430145,-0.0293256865896087,0.43,0.441,1
"Triqk",0.760137294251845,-0.065721301941797,0.22,0.225,1
"Spidr",0.760140866288596,0.080271472120399,0.34,0.332,1
"Mdm1",0.760153796722876,-0.0066769476444084,0.203,0.211,1
"Mipep",0.760320048417817,-0.0137144983843424,0.41,0.423,1
"Tatdn3",0.760543147982831,0.0362247086412587,0.4,0.39,1
"Nrp1",0.760558380536319,-0.184073198517856,0.577,0.545,1
"Gsk3b",0.760581659760369,0.0173509612484439,0.994,0.99,1
"Cklf",0.76063945095022,0.0248655208664498,0.486,0.503,1
"Dpp9",0.760671477316828,0.0431650028429039,0.642,0.658,1
"Il6st",0.760706397006615,0.0134182692553022,0.526,0.549,1
"Scly",0.761107170196402,0.0303172598377932,0.356,0.35,1
"Fgd6",0.761853371829306,-0.0650936338697305,0.146,0.151,1
"Ccdc174",0.762415731824613,-0.0053636157003758,0.726,0.757,1
"Idh3a",0.762739674168237,0.0193899707596095,0.978,0.982,1
"Nme4",0.763343365405578,0.0283699994547923,0.867,0.895,1
"Lalba",0.763662020648335,0.00827339382156334,0.052,0.056,1
"Mfsd4a",0.763819594432572,-0.106212621195323,0.054,0.058,1
"Gpt",0.763942667659422,0.094861078817654,0.065,0.062,1
"Afdn",0.764058368464997,0.0548242841147883,0.759,0.767,1
"Phkg2",0.764085881527085,0.00404332776526475,0.65,0.668,1
"Hist1h2ak",0.764124275696213,-0.04230085737513,0.073,0.078,1
"Arid3a",0.764356216511675,-0.243716144945258,0.018,0.02,1
"Ift22",0.764449179042465,0.0614798463016999,0.853,0.879,1
"Nap1l3",0.764861539247512,0.0272703842789292,0.078,0.074,1
"Iqgap1",0.764950980416474,-0.0113333100756301,0.758,0.773,1
"Ube2z",0.765029318517884,-0.0103018114631624,0.765,0.765,1
"Slc8b1",0.765072674855651,0.0688740853627681,0.063,0.06,1
"Bid",0.765665220775723,-0.00667694764440818,0.261,0.252,1
"Lingo3",0.765777629373536,0.0604372482141287,0.028,0.026,1
"Col5a3",0.765810232591414,-0.0936125844156894,0.099,0.103,1
"Ldlrad4",0.765866648908557,-0.111374326311102,0.37,0.372,1
"Rpusd3",0.765928289451098,0.0595133320500578,0.35,0.348,1
"Plcg1",0.766619708058141,0.00362806074733013,0.64,0.68,1
"AI597479",0.766655678797491,0.0337373208014997,0.299,0.294,1
"Fam178b",0.766949367101966,-0.0587654587928625,0.079,0.083,1
"Cep85",0.76716364770018,-0.0480177430253077,0.272,0.276,1
"Prkg2",0.767462989915264,0.0918868868391809,0.067,0.064,1
"Thada",0.767696938981527,0.00204026945670055,0.19,0.197,1
"Zfp74",0.767873100933229,0.08594759872171,0.314,0.31,1
"Ptrh1",0.76804850372105,-0.0105292731400151,0.216,0.225,1
"Tmem128",0.768502091749721,-0.00947558099708168,0.896,0.907,1
"Manba",0.768910840328442,0.0574533897753078,0.045,0.042,1
"Fkbp1b",0.768993695363924,0.0257445300479691,0.082,0.078,1
"Ssu72",0.769664124658,0.0144114392403818,0.996,0.996,1
"Mutyh",0.769968186699552,0.0181977209946207,0.194,0.187,1
"Synj2bp",0.770160726246206,0.00798549778025348,0.679,0.716,1
"Kcnj4",0.770209017704381,-0.0997863520358893,0.058,0.062,1
"Aebp2",0.770474860020727,0.0241990274023035,0.71,0.736,1
"Slc2a12",0.770540516318213,-0.112471611667005,0.06,0.064,1
"Retreg3",0.770890308404063,0.0744781866918252,0.54,0.583,1
"Wdsub1",0.771095002148833,-0.0622349241347204,0.249,0.254,1
"Gid4",0.771132424833125,0.070387835990481,0.377,0.374,1
"Rwdd4a",0.771172828001652,0.00032644009335403,0.81,0.837,1
"Rab6b",0.771546878797677,-0.00229850713383406,0.423,0.435,1
"Glrx2",0.771686001675922,0.00881205699854082,0.97,0.952,1
"Gpaa1",0.771733343697734,0.0414746745407035,0.861,0.891,1
"Itpk1",0.771802250676488,0.12813053053812,0.334,0.334,1
"Arhgef17",0.771859668019899,-0.0291143367641635,0.181,0.187,1
"Vps18",0.772301729897801,0.064707685592357,0.367,0.364,1
"Ufm1",0.772419132448318,-0.0130775572596757,0.985,0.986,1
"Phtf1",0.772703744497544,-0.0171693214620507,0.534,0.535,1
"Mtif2",0.772714533373455,0.0526259585558233,0.644,0.656,1
"Hdac4",0.772818993966411,0.0250319120829298,0.696,0.73,1
"Pex3",0.772870012212045,0.00693348387424453,0.557,0.583,1
"Mbd6",0.772905336606868,-0.0066769476444084,0.371,0.382,1
"Pomk",0.772976517867174,0.00896823323242701,0.334,0.346,1
"Hist1h2bj",0.773379970969617,0.0757852125475642,0.069,0.066,1
"Fgf13",0.773574565726487,-0.0151385263926045,0.092,0.087,1
"Parva",0.77401599412546,-0.0193507776795188,0.853,0.865,1
"Rab11b",0.774022560234849,0.0278267040568831,0.981,0.988,1
"2310011J03Rik",0.774366101961026,-0.018497978732914,0.908,0.93,1
"Slx4",0.774675727597385,0.0939269932939972,0.22,0.217,1
"Acot2",0.775139811303365,-0.0221899470157327,0.296,0.3,1
"Otud3",0.775379176141195,0.0747728659753335,0.236,0.231,1
"Clasp1",0.775410205178851,0.0554421207568033,0.725,0.734,1
"Ercc6",0.775719486199663,0.0270718437101318,0.264,0.274,1
"Rab8a",0.77578283061815,0.0280048917403046,0.9,0.917,1
"Xpo7",0.775911658182948,0.00821028150158409,0.716,0.724,1
"Bcl9",0.776537728641731,0.0175705986022687,0.368,0.358,1
"Nsa2",0.776982082014868,-0.00236709732809182,1,1,1
"Mzt2",0.777111629157925,0.0173579841975087,0.767,0.761,1
"Rnf115",0.777125540427464,0.026828855571309,0.871,0.871,1
"Ilvbl",0.777934449818959,0.0447627708702569,0.672,0.674,1
"Plpp6",0.777956987327519,0.0415782209628128,0.182,0.177,1
"Klhl25",0.777983593224208,-0.00499057101652178,0.398,0.408,1
"Zzz3",0.778088405451279,0.0264451225303002,0.586,0.588,1
"Gm3550",0.778103478441274,0.0638198876087805,0.343,0.346,1
"Rin2",0.778125397993589,0.0570625214334721,0.315,0.328,1
"4930452B06Rik",0.778482084350547,0.211503222405125,0.183,0.183,1
"Trip11",0.778690962757149,0.0595427384980343,0.657,0.664,1
"Stx6",0.779000208081889,0.0083216302413841,0.827,0.833,1
"Gm26660",0.779181254392381,0.0078226220507065,0.065,0.062,1
"Stard6",0.779216027643416,0.0522167414091603,0.049,0.046,1
"Gm12981",0.779370048210312,-0.0370505966879273,0.03,0.028,1
"Lrfn3",0.779596869845737,-0.0315516162834379,0.206,0.213,1
"Map3k12",0.779748751539106,-0.0730457572601235,0.323,0.328,1
"Cdadc1",0.78052951433678,0.0437881193385795,0.459,0.455,1
"Lpar4",0.78076254029336,-0.0382836443549644,0.521,0.527,1
"Fis1",0.781353378785784,0.0225537636793458,1,1,1
"Arhgap12",0.781867926498052,0.0780707791370711,0.654,0.668,1
"Trpt1",0.781876428773297,-0.00667694764440818,0.247,0.239,1
"Exoc8",0.78191923466779,0.0335869225693188,0.345,0.336,1
"Saraf",0.782279914269798,0.0361660533613266,0.854,0.891,1
"Gm20109",0.7823548476657,-0.13792148092266,0.041,0.044,1
"Hsd17b4",0.782425391512283,0.00603410410514571,0.955,0.97,1
"Tbcb",0.782638695012834,0.0154941401247344,0.998,1,1
"Gm37305",0.782836570155345,0.0976597121703273,0.081,0.078,1
"Ago4",0.783177897673264,-0.0336439952446779,0.128,0.133,1
"Impdh1",0.783538531499499,0.0942519612063723,0.592,0.604,1
"4930558J18Rik",0.783868904125184,-0.0750639226246586,0.066,0.07,1
"Rbbp6",0.784074013303572,-0.00831517724476205,0.97,0.98,1
"Zfp142",0.78506183100855,0.0856378023392712,0.365,0.366,1
"Sass6",0.785217100155619,-0.0259315047243538,0.251,0.256,1
"Zc4h2",0.78527618210224,-0.0713070062471215,0.272,0.278,1
"Xylb",0.785619797273965,-0.0264402024658383,0.089,0.093,1
"Map4k2",0.785631559763198,-0.0066769476444084,0.149,0.155,1
"BC031181",0.785988349544989,0.021292909007415,0.997,0.998,1
"Myadm",0.786228136378858,0.0650588059545061,0.38,0.394,1
"Pacrg",0.786661784033618,-0.191298460293423,0.17,0.173,1
"Gm26601",0.78679567374178,0.0676168347029051,0.156,0.151,1
"Fam174a",0.78700247769735,-0.00941971470794689,0.718,0.73,1
"Ddhd1",0.78724938895417,0.0407746486286767,0.433,0.457,1
"Uhmk1",0.78753431791064,0.0462822721661615,0.548,0.581,1
"Pde1c",0.787648163717559,0.158588045209564,0.425,0.435,1
"Smc1b",0.789081298020761,0.0406287671339483,0.02,0.018,1
"Adamts2",0.789709466840031,0.0928587259065061,0.057,0.054,1
"Fbn2",0.790008795365953,-0.129865132091536,0.923,0.889,1
"B230311B06Rik",0.790035605956209,0.118390566829593,0.465,0.479,1
"Gm34961",0.790065641763492,-0.12697118136212,0.045,0.048,1
"Smchd1",0.790068011120721,0.00171571733218978,0.909,0.913,1
"Rnf182",0.790644189602118,0.216740479092804,0.259,0.256,1
"Heatr1",0.790970605697055,0.0365165694589121,0.449,0.463,1
"2810402E24Rik",0.791156673569149,-0.0066769476444084,0.278,0.284,1
"Sik2",0.791206462732478,0.0716600247828183,0.328,0.328,1
"Dhrs2",0.791377480226003,0.133891250738358,0.201,0.199,1
"Loxl2",0.791451849878518,0.425434064993377,0.08,0.078,1
"Ttc14",0.791702908704488,0.0159276716877621,0.934,0.922,1
"Slc16a4",0.792857436586051,0.0662545748094425,0.077,0.074,1
"Emc8",0.793071202274699,0.010891710738965,0.991,0.99,1
"Cdc5l",0.793415099632098,0.0287785901376023,0.97,0.98,1
"Stox2",0.793514352461039,-0.0253795046218921,0.867,0.899,1
"H2-T22",0.793585692971345,0.0868441260438853,0.353,0.352,1
"Dgat2",0.793629869646406,0.035364823172517,0.224,0.219,1
"Tug1",0.793784524368603,-0.00726857982038032,0.758,0.805,1
"Snhg20",0.793846779908787,-0.0254188016943693,0.63,0.622,1
"Snx21",0.794186783956946,0.0105803758403913,0.412,0.408,1
"Imp3",0.794254857255586,0.0436460700645274,0.991,0.994,1
"Vim",0.794838850281707,0.0555388979029408,1,1,1
"Fam173b",0.795156046257697,0.00789585344286403,0.535,0.557,1
"Fam160b1",0.795280758111808,0.0818712925277004,0.598,0.612,1
"Cd2bp2",0.795456979103663,-0.00796852789261493,0.749,0.765,1
"Rps6ka1",0.795579710363863,-0.0946246469201113,0.106,0.109,1
"Purg",0.795911046659222,0.0189058092860883,0.485,0.505,1
"Pcdhb11",0.795995574231075,0.011802472963252,0.276,0.284,1
"Dyrk1b",0.796473443871627,0.115621535631542,0.325,0.326,1
"Nbas",0.796572638061965,-0.000104293720922133,0.347,0.356,1
"Pthlh",0.796645341763012,0.194956913525242,0.04,0.038,1
"Tspan17",0.796933434424017,0.0456714723700136,0.509,0.505,1
"Iqck",0.796952861191206,0.00310407314817729,0.091,0.095,1
"Zfp995",0.797194576902552,0.0514260069191601,0.139,0.135,1
"Rock1",0.79871596414939,-0.0307578363234462,0.962,0.974,1
"Metap2",0.798837568990273,0.00347507170797634,1,1,1
"Scg2",0.799287611499456,-0.00667694764440796,0.003,0.002,1
"Tmem229a",0.799343565687251,0.058362174083083,0.668,0.666,1
"Tmem86a",0.799659643246084,0.0241604562781847,0.191,0.185,1
"Cd28",0.799683557034925,-0.269711353478201,0.003,0.002,1
"Vil1",0.799683557034925,-0.269711353478201,0.003,0.002,1
"Brinp3",0.799683557034925,-0.269711353478201,0.003,0.002,1
"Lmx1b",0.799683557034925,-0.269711353478201,0.003,0.002,1
"Bbox1",0.799683557034925,-0.269711353478201,0.003,0.002,1
"Thbs1",0.799683557034925,-0.269711353478201,0.003,0.002,1
"Dach2",0.799683557034925,-0.269711353478201,0.003,0.002,1
"Gm11412",0.799683557034925,-0.269711353478201,0.003,0.002,1
"Ltbr",0.799683557034925,-0.269711353478201,0.003,0.002,1
"Zfp941",0.799683557034925,-0.269711353478201,0.003,0.002,1
"Vstm4",0.799683557034925,-0.269711353478201,0.003,0.002,1
"Rgl3",0.799683557034925,-0.269711353478201,0.003,0.002,1
"Slc13a5",0.799683557034925,-0.269711353478201,0.003,0.002,1
"Gm34590",0.799683557034925,-0.269711353478201,0.003,0.002,1
"Dennd3",0.799683557034925,-0.269711353478201,0.003,0.002,1
"AC163720.3",0.799683557034925,-0.269711353478201,0.003,0.002,1
"Cyp1b1",0.799683557034925,-0.269711353478201,0.003,0.002,1
"Fam69c",0.799683557034925,-0.269711353478201,0.003,0.002,1
"Lrrc51",0.799929654965282,0.0237768488973054,0.215,0.223,1
"Adprm",0.799965142750575,0.0136040834042577,0.388,0.4,1
"Eml3",0.800038878987359,-0.0214739495724889,0.169,0.175,1
"Ccdc184",0.800413925303656,-0.0596258275933677,0.069,0.066,1
"Plekhh1",0.8004384382642,0.042232652836538,0.059,0.056,1
"Stk10",0.800471312448622,-0.0745037614679847,0.324,0.326,1
"Fam120c",0.800550760890673,-0.0112642171400603,0.189,0.183,1
"Ppp1r14a",0.800774209852648,0.0430760875526905,0.038,0.036,1
"Prr32",0.801268335575916,-0.854673854199358,0.003,0.002,1
"Nebl",0.801348423282125,0.183928985024389,0.094,0.099,1
"Tox",0.801445143368826,-0.106212621195323,0.026,0.028,1
"Rmnd5b",0.801535640811735,0.0643752546125331,0.586,0.602,1
"Lysmd1",0.801615452079108,-0.0110158833687457,0.199,0.205,1
"Dock11",0.802440484225789,0.0639150201856453,0.182,0.189,1
"Gm15728",0.802655407616145,-0.109770440608512,0.053,0.056,1
"E130307A14Rik",0.802942824611864,0.0520053420328731,0.398,0.398,1
"Wipf2",0.803179663577466,-0.00134350334136779,0.392,0.402,1
"Itsn2",0.803240051420166,0.0177197066630587,0.538,0.531,1
"Zbtb48",0.803450384083969,-0.0451510954590444,0.201,0.193,1
"Cebpz",0.803538713967278,0.02558866082385,0.904,0.92,1
"Gm20045",0.803805805585979,-0.176601949086721,0.071,0.074,1
"Pomp",0.804212765601745,0.00853817328655815,1,1,1
"Slitrk5",0.804235886808114,-0.0291442877703387,0.232,0.237,1
"Fam161a",0.804309137358937,0.0637123802469901,0.04,0.038,1
"Gnb4",0.804394844168093,0.02288750989773,0.625,0.626,1
"2610035D17Rik",0.804565760916735,-0.0690734847822756,0.102,0.105,1
"Gad1",0.804950480098821,-0.1817636542025,0.061,0.064,1
"Hoxaas3",0.805232859041279,0.0471457518617381,0.453,0.447,1
"Smim4",0.805267021513238,0.0877877363590839,0.53,0.539,1
"Zfp418",0.806228030866647,0.0406287671339483,0.04,0.038,1
"Atp9a",0.806607094680525,-0.0280902541602607,0.719,0.73,1
"Zic2",0.807136057510824,-0.103845606651407,0.143,0.147,1
"Ly6e",0.807527500613361,-0.0432028236695224,0.739,0.742,1
"Crebbp",0.807537786228407,0.00401086214834567,0.947,0.944,1
"Jkamp",0.807685114368761,-0.00882221947596529,0.989,1,1
"Gm10639",0.80783995139533,-0.089139107836381,0.055,0.058,1
"Zc3h11a",0.807866261716028,-0.102892262903712,0.057,0.06,1
"Edem3",0.807955074034237,0.111531095956951,0.336,0.336,1
"Fam213b",0.807980044852277,0.0187937398717097,0.21,0.217,1
"Wwox",0.808031333225057,0.0398120702307975,0.418,0.435,1
"Pigb",0.808231289108091,0.0874452297201413,0.172,0.169,1
"6720489N17Rik",0.808685294080032,-0.049112213964805,0.115,0.119,1
"1810024B03Rik",0.808918949673096,0.0325582156386919,0.232,0.227,1
"Sgtb",0.80895161735119,0.0597242780781015,0.17,0.177,1
"BC022687",0.809148847116912,0.012559271218509,0.259,0.252,1
"Nudt13",0.80952565484504,0.0530777948760144,0.234,0.229,1
"Ydjc",0.810034463153359,-0.0217838400346171,0.162,0.167,1
"Zdhhc21",0.810206577439414,0.00634295018541148,0.574,0.6,1
"Ramp3",0.810217017313635,-0.109246681284957,0.061,0.064,1
"Gm19554",0.810254059015953,-0.0997863520358893,0.059,0.062,1
"Afg1l",0.81033720470229,-0.02132372360881,0.119,0.123,1
"Gm17655",0.810344077727134,-0.0722652892719848,0.055,0.058,1
"Taok1",0.810476601881371,-0.00613026516689708,0.947,0.944,1
"Pard6a",0.810788107141844,0.0937509094390453,0.594,0.616,1
"Pdzd3",0.810864622623171,0.0377171717140454,0.065,0.062,1
"Ube2f",0.810887930449283,0.0421906009516442,0.959,0.972,1
"Stil",0.811293045623053,0.034442039681184,0.27,0.28,1
"Gm15283",0.811829490550478,-0.00667694764440796,0.011,0.01,1
"Mfn2",0.81220801552101,-0.0201917541188901,0.426,0.414,1
"Glis2",0.812473960922321,-0.0121057218428443,0.483,0.493,1
"Kctd10",0.812568469879349,0.00576962318386498,0.7,0.714,1
"Agpat2",0.812595857369063,0.0424408189202823,0.131,0.127,1
"Nap1l2",0.812842400438515,-0.0502662161920915,0.096,0.099,1
"Prkd2",0.813163265228409,0.0831696697380724,0.158,0.155,1
"Thnsl2",0.813531487478736,0.0748044544942341,0.199,0.195,1
"Clcn2",0.813548756170669,0.0611656981366426,0.173,0.169,1
"Nelfcd",0.813551267455225,-0.0130931297555321,0.902,0.92,1
"Fbxo32",0.814010835174264,0.145326145800642,0.048,0.046,1
"Ppp1r3e",0.814026727061892,0.0574533897753078,0.044,0.042,1
"Add3",0.814158437346567,0.0479386292434378,0.864,0.895,1
"Scn2a",0.814494187856933,0.0488181649472947,0.069,0.066,1
"Rbm26",0.814517888094876,0.0347174202029181,0.855,0.887,1
"Klhl9",0.814652415352247,0.00449596427484855,0.706,0.728,1
"Foxk1",0.814932285155189,-0.00357770898552179,0.255,0.262,1
"Mrpl14",0.815003119337357,-0.000900908828073366,0.995,0.986,1
"Dbndd1",0.81515088728633,-0.0814447160463811,0.061,0.064,1
"Pum1",0.815284657349378,0.010283117821277,0.966,0.982,1
"Uckl1",0.815421132828864,0.0116142012130809,0.325,0.318,1
"Maged1",0.815458391608477,-0.0181534463764885,1,1,1
"Comtd1",0.81554477638284,0.0575553794569368,0.671,0.684,1
"Acvr1",0.815567990481381,-0.0135387681466677,0.405,0.412,1
"Atp6v0d1",0.815620734930627,-0.035492867290138,0.954,0.968,1
"Nrbp2",0.815659969760858,0.0502254435900689,0.2,0.207,1
"9430015G10Rik",0.815936299979766,-0.0815309423286217,0.271,0.274,1
"Tubgcp6",0.816032640190306,-0.0578157966362096,0.218,0.225,1
"Hist1h2ai",0.816059252750728,0.0363917742474777,0.044,0.042,1
"Ccdc171",0.816287385284631,0.0078226220507065,0.065,0.062,1
"Otud5",0.816422916965185,0.0337373208014997,0.739,0.783,1
"Nup155",0.817366333238417,-0.0119712473139215,0.464,0.473,1
"Lnpep",0.817569287487165,0.137860695554076,0.45,0.465,1
"Cdh19",0.817773066156924,0.0457904722497271,0.071,0.068,1
"Fdx1",0.818075686864212,-0.00546306869951829,0.762,0.781,1
"Mss51",0.818209745594899,-0.0578157966362096,0.117,0.121,1
"Yeats2",0.818587920842844,0.0335375083149476,0.691,0.72,1
"AU022252",0.818682826792952,0.0333387312034706,0.704,0.73,1
"Pth1r",0.818745226992862,-0.139127243668058,0.034,0.036,1
"Erbb2",0.81911799490875,-0.0117479371918303,0.297,0.3,1
"Faah",0.819738232414905,0.00947882074663253,0.238,0.247,1
"Gm7879",0.820034509739706,-0.0341576840665159,0.098,0.101,1
"Zbtb7a",0.820250989933451,0.0786658417315616,0.562,0.567,1
"Hdac7",0.820280144503201,0.0437881193385794,0.511,0.505,1
"Dstyk",0.82029190406682,0.0550520421072977,0.301,0.298,1
"Tspyl2",0.820413015627491,0.136281006197635,0.394,0.406,1
"Adamts17",0.820413722183346,0.0906202537105067,0.084,0.082,1
"Zfp974",0.82044069927103,-0.0868472963283917,0.069,0.072,1
"AC123870.1",0.820460659351304,-0.036812665617727,0.206,0.211,1
"Star",0.820513842131694,0.0345457150821051,0.046,0.044,1
"Pdpk1",0.820745689880975,0.00869827824250738,0.632,0.654,1
"Dpp8",0.820859680535555,0.0338771507062265,0.674,0.7,1
"Tnfrsf25",0.821345008616857,0.0884802853959314,0.156,0.153,1
"Rxra",0.821528263416379,0.00209326198332382,0.276,0.268,1
"Atp1a2",0.821704761627479,0.371233051313326,0.216,0.217,1
"Tmem37",0.821807507204126,0.210799983277923,0.199,0.207,1
"Cmtm5",0.821916584099164,-0.0245988556416705,0.093,0.089,1
"Efl1",0.821967158050549,0.0210147862246398,0.388,0.402,1
"Zfp236",0.822704380718856,0.0751171435192393,0.218,0.215,1
"Ptprn",0.823011709080417,-0.591639448365564,0.003,0.004,1
"Col4a6",0.823011709080417,-0.591639448365564,0.003,0.004,1
"Nell1",0.823011709080417,-0.591639448365564,0.003,0.004,1
"Tex15",0.823011709080417,-0.591639448365564,0.003,0.004,1
"Gm17399",0.823011709080417,-0.591639448365564,0.003,0.004,1
"Ate1",0.823150375344734,-0.00824936746316218,0.432,0.441,1
"Atg3",0.823466762550907,-0.00774600663433422,0.964,0.958,1
"2810001G20Rik",0.823633164449895,0.0558733236404434,0.464,0.485,1
"Gm10457",0.823686539608168,-0.369247027029116,0.003,0.004,1
"Bcl6b",0.82435074654514,-0.190276885983797,0.069,0.072,1
"Ly86",0.824361463071784,-0.00667694764440796,0.003,0.004,1
"Sppl3",0.824883698811613,0.0215778576634647,0.945,0.96,1
"4931406P16Rik",0.824982988834645,0.0680078619558454,0.611,0.63,1
"Ermard",0.825198024707822,-0.00892588814797035,0.331,0.338,1
"Lcor",0.825313377242936,0.0132226097932966,0.27,0.278,1
"Rchy1",0.825398038635048,-0.0379306006143012,0.879,0.913,1
"Rtl5",0.825821789616898,-0.0909458645420123,0.082,0.085,1
"Eapp",0.825980066595098,-0.0221069882140144,0.843,0.853,1
"B230354K17Rik",0.826133059684239,0.0545498516060379,0.466,0.481,1
"Gtf2i",0.826383133921765,-0.000413317677740999,0.997,0.994,1
"Skida1",0.827259747500938,-0.0770662755358065,0.077,0.08,1
"Tet2",0.827454418001986,0.120950570531305,0.317,0.318,1
"Sptlc2",0.828076380050064,0.0506854569214357,0.697,0.712,1
"Tead1",0.828228589226784,-0.00335011059917467,0.949,0.962,1
"Mapkap1",0.828281084348318,0.0388825151060735,0.774,0.775,1
"Armc5",0.828318594867495,-0.000236334086579415,0.435,0.449,1
